#node	identifier	category	term ID	term description
JDP2	9606.ENSP00000267569	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0051246	Regulation of protein metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0051247	Positive regulation of protein metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0051252	Regulation of rna metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0051253	Negative regulation of rna metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0060255	Regulation of macromolecule metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0065007	Biological regulation
JDP2	9606.ENSP00000267569	GO Process	GO:0065009	Regulation of molecular function
JDP2	9606.ENSP00000267569	GO Process	GO:0080090	Regulation of primary metabolic process
JDP2	9606.ENSP00000267569	GO Process	GO:0090311	Regulation of protein deacetylation
JDP2	9606.ENSP00000267569	GO Process	GO:0090312	Positive regulation of protein deacetylation
JDP2	9606.ENSP00000267569	GO Process	GO:1902275	Regulation of chromatin organization
JDP2	9606.ENSP00000267569	GO Process	GO:1902679	Negative regulation of rna biosynthetic process
JDP2	9606.ENSP00000267569	GO Process	GO:1903506	Regulation of nucleic acid-templated transcription
JDP2	9606.ENSP00000267569	GO Process	GO:1903507	Negative regulation of nucleic acid-templated transcription
JDP2	9606.ENSP00000267569	GO Process	GO:1905269	Positive regulation of chromatin organization
JDP2	9606.ENSP00000267569	GO Process	GO:2000112	Regulation of cellular macromolecule biosynthetic process
JDP2	9606.ENSP00000267569	GO Process	GO:2000113	Negative regulation of cellular macromolecule biosynthetic process
JDP2	9606.ENSP00000267569	GO Process	GO:2001141	Regulation of rna biosynthetic process
JDP2	9606.ENSP00000267569	GO Process	GO:2001252	Positive regulation of chromosome organization
JDP2	9606.ENSP00000267569	GO Function	GO:0000976	Transcription regulatory region sequence-specific dna binding
JDP2	9606.ENSP00000267569	GO Function	GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding
JDP2	9606.ENSP00000267569	GO Function	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding
JDP2	9606.ENSP00000267569	GO Function	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific
JDP2	9606.ENSP00000267569	GO Function	GO:0000987	Cis-regulatory region sequence-specific dna binding
JDP2	9606.ENSP00000267569	GO Function	GO:0001067	Regulatory region nucleic acid binding
JDP2	9606.ENSP00000267569	GO Function	GO:0001217	DNA-binding transcription repressor activity
JDP2	9606.ENSP00000267569	GO Function	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific
JDP2	9606.ENSP00000267569	GO Function	GO:0003676	Nucleic acid binding
JDP2	9606.ENSP00000267569	GO Function	GO:0003677	DNA binding
JDP2	9606.ENSP00000267569	GO Function	GO:0003682	Chromatin binding
JDP2	9606.ENSP00000267569	GO Function	GO:0003690	Double-stranded dna binding
JDP2	9606.ENSP00000267569	GO Function	GO:0003700	DNA-binding transcription factor activity
JDP2	9606.ENSP00000267569	GO Function	GO:0003712	Transcription coregulator activity
JDP2	9606.ENSP00000267569	GO Function	GO:0003714	Transcription corepressor activity
JDP2	9606.ENSP00000267569	GO Function	GO:0005488	Binding
JDP2	9606.ENSP00000267569	GO Function	GO:0043565	Sequence-specific dna binding
JDP2	9606.ENSP00000267569	GO Function	GO:0044877	Protein-containing complex binding
JDP2	9606.ENSP00000267569	GO Function	GO:0097159	Organic cyclic compound binding
JDP2	9606.ENSP00000267569	GO Function	GO:0098772	Molecular function regulator
JDP2	9606.ENSP00000267569	GO Function	GO:0140110	Transcription regulator activity
JDP2	9606.ENSP00000267569	GO Function	GO:1901363	Heterocyclic compound binding
JDP2	9606.ENSP00000267569	GO Function	GO:1990837	Sequence-specific double-stranded dna binding
JDP2	9606.ENSP00000267569	GO Component	GO:0000228	Nuclear chromosome
JDP2	9606.ENSP00000267569	GO Component	GO:0000785	Chromatin
JDP2	9606.ENSP00000267569	GO Component	GO:0000790	Nuclear chromatin
JDP2	9606.ENSP00000267569	GO Component	GO:0005622	Intracellular
JDP2	9606.ENSP00000267569	GO Component	GO:0005634	Nucleus
JDP2	9606.ENSP00000267569	GO Component	GO:0005694	Chromosome
JDP2	9606.ENSP00000267569	GO Component	GO:0031974	Membrane-enclosed lumen
JDP2	9606.ENSP00000267569	GO Component	GO:0031981	Nuclear lumen
JDP2	9606.ENSP00000267569	GO Component	GO:0043226	Organelle
JDP2	9606.ENSP00000267569	GO Component	GO:0043227	Membrane-bounded organelle
JDP2	9606.ENSP00000267569	GO Component	GO:0043228	Non-membrane-bounded organelle
JDP2	9606.ENSP00000267569	GO Component	GO:0043229	Intracellular organelle
JDP2	9606.ENSP00000267569	GO Component	GO:0043231	Intracellular membrane-bounded organelle
JDP2	9606.ENSP00000267569	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
JDP2	9606.ENSP00000267569	GO Component	GO:0043233	Organelle lumen
JDP2	9606.ENSP00000267569	GO Component	GO:0070013	Intracellular organelle lumen
JDP2	9606.ENSP00000267569	GO Component	GO:0110165	Cellular anatomical entity
JDP2	9606.ENSP00000267569	STRING clusters	CL:34885	Mostly uncharacterized, incl. spin/ssty family, and cue domain
JDP2	9606.ENSP00000267569	STRING clusters	CL:34886	Mostly uncharacterized, incl. spin/ssty family, and cue domain
JDP2	9606.ENSP00000267569	STRING clusters	CL:34940	Mostly uncharacterized, incl. cue domain, and forkhead box protein i1
JDP2	9606.ENSP00000267569	STRING clusters	CL:34941	Mostly uncharacterized, incl. forkhead box protein i1, and jun dimerization protein 2
JDP2	9606.ENSP00000267569	DISEASES	DOID:0050117	Disease by infectious agent
JDP2	9606.ENSP00000267569	DISEASES	DOID:0050242	Primary amebic meningoencephalitis
JDP2	9606.ENSP00000267569	DISEASES	DOID:0050246	Granulomatous amebic encephalitis
JDP2	9606.ENSP00000267569	DISEASES	DOID:1398	Parasitic infectious disease
JDP2	9606.ENSP00000267569	DISEASES	DOID:2789	Parasitic protozoa infectious disease
JDP2	9606.ENSP00000267569	DISEASES	DOID:331	Central nervous system disease
JDP2	9606.ENSP00000267569	DISEASES	DOID:4	Disease
JDP2	9606.ENSP00000267569	DISEASES	DOID:7	Disease of anatomical entity
JDP2	9606.ENSP00000267569	DISEASES	DOID:863	Nervous system disease
JDP2	9606.ENSP00000267569	DISEASES	DOID:936	Brain disease
JDP2	9606.ENSP00000267569	TISSUES	BTO:0000000	Tissues, cell types and enzyme sources
JDP2	9606.ENSP00000267569	TISSUES	BTO:0000042	Animal
JDP2	9606.ENSP00000267569	TISSUES	BTO:0000058	Alimentary canal
JDP2	9606.ENSP00000267569	TISSUES	BTO:0000511	Gastrointestinal tract
JDP2	9606.ENSP00000267569	TISSUES	BTO:0000648	Intestine
JDP2	9606.ENSP00000267569	TISSUES	BTO:0000706	Large intestine
JDP2	9606.ENSP00000267569	TISSUES	BTO:0001489	Whole body
JDP2	9606.ENSP00000267569	TISSUES	BTO:0001491	Viscus
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0005622	Intracellular
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0005634	Nucleus
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0043226	Organelle
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0043227	Membrane-bounded organelle
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0043229	Intracellular organelle
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0043231	Intracellular membrane-bounded organelle
JDP2	9606.ENSP00000267569	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
JDP2	9606.ENSP00000267569	Monarch HPO	BFO:0000016	Disposition
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0000311	Cancer
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0000313	Carcinoma
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0000408	Disease
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0000616	Neoplasm
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0000701	Skin disease
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0004198	Skin neoplasm
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0004465	Fasting blood glucose measurement
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0004468	Glucose measurement
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0006842	Diabetes mellitus biomarker
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0006858	Epithelial neoplasm
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0009259	Skin carcinoma
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0009260	Non-melanoma skin carcinoma
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0010176	Keratinocyte carcinoma
JDP2	9606.ENSP00000267569	Monarch HPO	EFO:0010285	Integumentary system disease
JDP2	9606.ENSP00000267569	Monarch HPO	MONDO:0000653	Integumentary system cancer
JDP2	9606.ENSP00000267569	Monarch HPO	MONDO:0002898	Skin cancer
JDP2	9606.ENSP00000267569	Monarch HPO	MONDO:0021634	Epithelial skin neoplasm
JDP2	9606.ENSP00000267569	Monarch HPO	MONDO:0023370	Neoplastic disease or syndrome
JDP2	9606.ENSP00000267569	Monarch HPO	MONDO:0045024	Cancer or benign tumor
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0025	Alternative splicing
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0238	DNA-binding
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0539	Nucleus
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0597	Phosphoprotein
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0621	Polymorphism
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0678	Repressor
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0804	Transcription
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0805	Transcription regulation
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-0832	Ubl conjugation
JDP2	9606.ENSP00000267569	UniProt Keywords	KW-1017	Isopeptide bond
JDP2	9606.ENSP00000267569	Pfam	PF00170	bZIP transcription factor
JDP2	9606.ENSP00000267569	Pfam	PF03131	bZIP Maf transcription factor
JDP2	9606.ENSP00000267569	Pfam	PF07716	Basic region leucine zipper
JDP2	9606.ENSP00000267569	InterPro	IPR000837	AP-1 transcription factor
JDP2	9606.ENSP00000267569	InterPro	IPR004827	Basic-leucine zipper domain
JDP2	9606.ENSP00000267569	InterPro	IPR029819	Jun dimerization protein 2
JDP2	9606.ENSP00000267569	SMART	SM00338	Basic region leucin zipper
KAT6A	9606.ENSP00000380136	GO Process	GO:0002376	Immune system process
KAT6A	9606.ENSP00000380136	GO Process	GO:0002520	Immune system development
KAT6A	9606.ENSP00000380136	GO Process	GO:0006323	DNA packaging
KAT6A	9606.ENSP00000380136	GO Process	GO:0006325	Chromatin organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0006333	Chromatin assembly or disassembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0006334	Nucleosome assembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0006355	Regulation of transcription, dna-templated
KAT6A	9606.ENSP00000380136	GO Process	GO:0006357	Regulation of transcription by rna polymerase ii
KAT6A	9606.ENSP00000380136	GO Process	GO:0006464	Cellular protein modification process
KAT6A	9606.ENSP00000380136	GO Process	GO:0006473	Protein acetylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0006475	Internal protein amino acid acetylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0006807	Nitrogen compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0006950	Response to stress
KAT6A	9606.ENSP00000380136	GO Process	GO:0006996	Organelle organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0007275	Multicellular organism development
KAT6A	9606.ENSP00000380136	GO Process	GO:0007568	Aging
KAT6A	9606.ENSP00000380136	GO Process	GO:0007569	Cell aging
KAT6A	9606.ENSP00000380136	GO Process	GO:0008152	Metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0009889	Regulation of biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0009890	Negative regulation of biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0009891	Positive regulation of biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0009892	Negative regulation of metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0009893	Positive regulation of metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0009966	Regulation of signal transduction
KAT6A	9606.ENSP00000380136	GO Process	GO:0009987	Cellular process
KAT6A	9606.ENSP00000380136	GO Process	GO:0010468	Regulation of gene expression
KAT6A	9606.ENSP00000380136	GO Process	GO:0010556	Regulation of macromolecule biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0010557	Positive regulation of macromolecule biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0010558	Negative regulation of macromolecule biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0010604	Positive regulation of macromolecule metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0010605	Negative regulation of macromolecule metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0010628	Positive regulation of gene expression
KAT6A	9606.ENSP00000380136	GO Process	GO:0010629	Negative regulation of gene expression
KAT6A	9606.ENSP00000380136	GO Process	GO:0010646	Regulation of cell communication
KAT6A	9606.ENSP00000380136	GO Process	GO:0016043	Cellular component organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0016569	Covalent chromatin modification
KAT6A	9606.ENSP00000380136	GO Process	GO:0016570	Histone modification
KAT6A	9606.ENSP00000380136	GO Process	GO:0016573	Histone acetylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0018193	Peptidyl-amino acid modification
KAT6A	9606.ENSP00000380136	GO Process	GO:0018205	Peptidyl-lysine modification
KAT6A	9606.ENSP00000380136	GO Process	GO:0018393	Internal peptidyl-lysine acetylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0018394	Peptidyl-lysine acetylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0019219	Regulation of nucleobase-containing compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0019222	Regulation of metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0019538	Protein metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0022607	Cellular component assembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0023051	Regulation of signaling
KAT6A	9606.ENSP00000380136	GO Process	GO:0030097	Hemopoiesis
KAT6A	9606.ENSP00000380136	GO Process	GO:0030099	Myeloid cell differentiation
KAT6A	9606.ENSP00000380136	GO Process	GO:0030154	Cell differentiation
KAT6A	9606.ENSP00000380136	GO Process	GO:0031323	Regulation of cellular metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0031324	Negative regulation of cellular metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0031325	Positive regulation of cellular metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0031326	Regulation of cellular biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0031327	Negative regulation of cellular biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0031328	Positive regulation of cellular biosynthetic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0031497	Chromatin assembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0032501	Multicellular organismal process
KAT6A	9606.ENSP00000380136	GO Process	GO:0032502	Developmental process
KAT6A	9606.ENSP00000380136	GO Process	GO:0033554	Cellular response to stress
KAT6A	9606.ENSP00000380136	GO Process	GO:0034622	Cellular protein-containing complex assembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0034728	Nucleosome organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0036211	Protein modification process
KAT6A	9606.ENSP00000380136	GO Process	GO:0043170	Macromolecule metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0043412	Macromolecule modification
KAT6A	9606.ENSP00000380136	GO Process	GO:0043543	Protein acylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0043933	Protein-containing complex subunit organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0043966	Histone h3 acetylation
KAT6A	9606.ENSP00000380136	GO Process	GO:0044085	Cellular component biogenesis
KAT6A	9606.ENSP00000380136	GO Process	GO:0044237	Cellular metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0044238	Primary metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0044260	Cellular macromolecule metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0044267	Cellular protein metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0045892	Negative regulation of transcription, dna-templated
KAT6A	9606.ENSP00000380136	GO Process	GO:0045893	Positive regulation of transcription, dna-templated
KAT6A	9606.ENSP00000380136	GO Process	GO:0045934	Negative regulation of nucleobase-containing compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0045935	Positive regulation of nucleobase-containing compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0045944	Positive regulation of transcription by rna polymerase ii
KAT6A	9606.ENSP00000380136	GO Process	GO:0048513	Animal organ development
KAT6A	9606.ENSP00000380136	GO Process	GO:0048518	Positive regulation of biological process
KAT6A	9606.ENSP00000380136	GO Process	GO:0048519	Negative regulation of biological process
KAT6A	9606.ENSP00000380136	GO Process	GO:0048522	Positive regulation of cellular process
KAT6A	9606.ENSP00000380136	GO Process	GO:0048523	Negative regulation of cellular process
KAT6A	9606.ENSP00000380136	GO Process	GO:0048534	Hematopoietic or lymphoid organ development
KAT6A	9606.ENSP00000380136	GO Process	GO:0048583	Regulation of response to stimulus
KAT6A	9606.ENSP00000380136	GO Process	GO:0048731	System development
KAT6A	9606.ENSP00000380136	GO Process	GO:0048856	Anatomical structure development
KAT6A	9606.ENSP00000380136	GO Process	GO:0048869	Cellular developmental process
KAT6A	9606.ENSP00000380136	GO Process	GO:0050789	Regulation of biological process
KAT6A	9606.ENSP00000380136	GO Process	GO:0050794	Regulation of cellular process
KAT6A	9606.ENSP00000380136	GO Process	GO:0050896	Response to stimulus
KAT6A	9606.ENSP00000380136	GO Process	GO:0051171	Regulation of nitrogen compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0051172	Negative regulation of nitrogen compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0051173	Positive regulation of nitrogen compound metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0051252	Regulation of rna metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0051253	Negative regulation of rna metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0051254	Positive regulation of rna metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0051276	Chromosome organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0051716	Cellular response to stimulus
KAT6A	9606.ENSP00000380136	GO Process	GO:0060255	Regulation of macromolecule metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0065003	Protein-containing complex assembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0065004	protein-DNA complex assembly
KAT6A	9606.ENSP00000380136	GO Process	GO:0065007	Biological regulation
KAT6A	9606.ENSP00000380136	GO Process	GO:0065009	Regulation of molecular function
KAT6A	9606.ENSP00000380136	GO Process	GO:0071103	DNA conformation change
KAT6A	9606.ENSP00000380136	GO Process	GO:0071704	Organic substance metabolic process
KAT6A	9606.ENSP00000380136	GO Process	GO:0071824	protein-DNA complex subunit organization
KAT6A	9606.ENSP00000380136	GO Process	GO:0071840	Cellular component organization or biogenesis
